"The blackbird watched all this from the tree twisting its head left and right, blinking and testing its wings, before finally taking to the air."
The blind man counted his old coins.
The blond boy is wearing a red shirt and jumping off of a blue slide.
The blond woman in the jean jacket clenched her fists as she walked away.
The blond woman runs beside the lush vegetation.
The blondhaired girl wearing the flowered dress is swinging on a swing towards the blue sky
The bloom of the rose lasts a few days.
The blue ball rolls steadily towards the pins.
The blue bus passes pedestrians on a busy city street.
The board chairwoman happily announced increased revenues this quarter.
The bombs left most of the town in ruins.
The book has been wrong in the past.
The book that most interested the boy told the stories of the famous alchemists.
The book was written in Spanish.
The bootloader shows a dialog prompting to enter the passphrase.
The boss just delayed the deadline for the report.
The boss level is easy.
The boss ran the show with a watchful eye.
The boss sent me over with it.
The bottom view of a bridge.
The box is held by a bright red snapper.
The box was thrown beside the parked truck.
The boxer counters his opponent with a left hook.
"The boy and the Englishman had bought camels, and climbed uncertainly onto their backs."
The boy approached her to ask about the alchemist.
The boy awoke as the sun rose.
The boy awoke before dawn.
The boy became fearful; the omens told him that something was wrong.
"The boy began again to read his book, but he was no longer able to concentrate."
The boy began to dig into the dune.
The boy brought his horse closer.
The boy climbed the dune slowly.
The boy closed his book.
The boy continued to listen to his heart as they crossed the desert.
The boy could certainly resist causing that kind of anxiety for the baker.
"The boy didn't know what a person's ""destiny"" was."
The boy didn't know what to say.
The boy didn't say anything.
The boy didn't want to talk about the Pyramids.
The boy does a skateboard trick.
The boy fell to his knees and wept.
"The boy fell to the sand, nearly unconscious."
"The boy felt a pang in his heart, thinking about the merchant's daughter."
The boy felt ill and terribly alone.
The boy had met the alchemist.
The boy had never even noticed that there was a hole in his pouch.
"The boy had noticed that the Englishman was irritable, and missed his books."
The boy has his mouth open
The boy in the black and red swimsuit is jumping into the water.
The boy in the black hat balanced his body on one hand
The boy in the blue shirt is eating chips while his mother looks over the menu
The boy in the orange shirt is throwing the ball.
The boy in the red shirt is skateboarding
The boy in the swimming trunks is playing in the yard
The boy is asleep on his Spiderman mat
The boy is doing a jump in the air on his bike.
The boy is jumping in the air
The boy is jumping off a high diving board into the pool.
The boy is looking into the bathroom mirror as he brushes his teeth.
The boy is playing drums.
The boy is playing UNO
"The boy is riding a mini blue motorcycle, while the dad watches."
The boy is running through hay at a pumpkin patch.
The boy is sitting on the railroad crossing.
The boy is wading through the blue ocean.
"The boy is wearing a blue shirt, and the girl is wearing black clothes."
The boy is wearing a green cap and holding a black baseball bat.
The boy knew a lot of people in the city.
The boy knew the desert sensed his fear.
"The boy knew, and was now working toward it."

"The boy leapt as well, but away from the alchemist."
The boy listened quietly.
"The boy looked around for the ovens and other apparatus used in alchemy, but saw none."
The boy looked around him at the date palms.
The boy looked out at the horizon.
The boy mumbled an answer that allowed him to avoid responding to her question.
The boy noticed that the man's clothing was strange.
"The boy noticed that the owner of the bar stood nearby, listening attentively to their conversation."
The boy observed in silence the progress of the animals and people across the desert.
"The boy offered his bottle, hoping that the old man would leave him alone."
The boy owed his pal thirty cents.
The boy picked up his pouch and put it with his other things.
The boy preferred wine.
"The boy prodded them, one by one, with his crook, calling each by name."
"The boy promised himself that, when he returned from Egypt, he would buy that sword."
The boy put the stones in his pouch.
"The boy reached the small, abandoned church just as night was falling."
The boy recalled the brilliance he had noticed on the previous day.
The boy remembered an old proverb from his country.
"The boy remembered his dream, and suddenly everything was clear to him."
The boy reminded the old man that he had said something about hidden treasure.
The boy repeated his question.
The boy said nothing.
The boy saw a man appear behind the counter.
The boy shook his head.
The boy smiled to himself.
"The boy smiled, and continued digging."
The boy spent a sleepless night.
"The boy stepped closer to the girl, and when she smiled, he did the same."
"The boy stood up shakily, and looked once more at the Pyramids."
"The boy swore that, every time he heard the alarm, he would heed its message."
